주차장관리번호,주차장명,경도,위도,주차장구분,주차장유형,주차장지번주소,주차장도로명주소,주차구획수
17594,장지동 체비지 공영주차장,127.1343743,37.49062047,공영,노외,서울특별시 송파구 문정동 2-5,서울특별시 송파구 송이로31길,101
17595,장지,127.1343743,37.49062047,공영,노외,서울특별시 송파구 문정동2-5,서울특별시 송파구 송이로31길,100
17667,안말,127.1299217,37.5312555,공영,노외,서울특별시 강동구 성내동 512번지,서울특별시 강동구 풍성로45길 11(성내동),174
17668,안말 주차장,127.1299217,37.5312555,공영,노외,서울특별시 강동구 성내동 512,서울특별시 강동구 풍성로45길 11(성내동),174
17669,안말,127.1299217,37.5312555,공영,노외,서울특별시 강동구 성내동 512번지,서울특별시 강동구 풍성로45길 11(성내동),174
17693,해공,127.1288048,37.5410986,공영,노외,서울특별시 강동구 천호동 404-1번지,서울특별시 강동구 구천면로 29길 11(천호동),342
17694,해공 주차장,127.1288048,37.5410986,공영,노외,서울특별시 강동구 천호동 404-1,서울특별시 강동구 구천면로 29길 11(천호동),342
17695,해공,127.1288048,37.5410986,공영,노외,서울특별시 강동구 천호동 404-1번지,서울특별시 강동구 구천면로 29길 11(천호동),342
17700,위례성길 방이습지 공영주차장,127.1286093,37.507955,공영,노상,서울특별시 송파구 452-4,서울특별시 송파구 위례성대로,55
17731,로데오길 공영주차장,127.1272727,37.49296375,공영,노상,서울특별시 송파구 문정동 3-2,서울특별시 송파구 동남로,56
17752,문정근린공원,127.1265244,37.48647009,공영,노외,서울특별시 송파구 문정동38-3외2,서울특별시 송파구 문정로33,286
17763,장지동 체비지 공영주차장,127.1259072,37.4911954,공영,노외,서울특별시 송파구 문정동 2-5,서울특별시 송파구 송이로31길,101
17767,위례성길 공영주차장,127.1256335,37.51079099,공영,노상,서울특별시 송파구 방이동 12,서울특별시 송파구 위례성대로,87
17768,위례성길 방이습지 공영주차장,127.1256335,37.51079099,공영,노상,서울특별시 송파구 452-4,서울특별시 송파구 위례성대로,55
17769,위례성길,127.1256335,37.51079099,공영,노상,서울특별시 송파구 방이동94-3외4,서울특별시 송파구 위례성대로,88
17770,위례성(방이습지),127.1256335,37.51079099,공영,노상,서울특별시 송파구 방이동452-4,서울특별시 송파구 위례성대로,55
17774,석촌고분 공영주차장,127.1254124,37.50303538,공영,노외,서울특별시 송파구 석촌동 248,서울특별시 송파구 가락동7길,62
17775,석촌,127.1254124,37.50303538,공영,노외,서울특별시 송파구 석촌동248,서울특별시 송파구 가락동7길,62
17780,문정골길 공영주차장,127.1247319,37.48824879,공영,노상,서울특별시 송파구 39-1,서울특별시 송파구 동남로4길,77
17785,문정근린공원 공영주차장,127.1245333,37.48579465,공영,노외,서울특별시 송파구 문정동 38-3,서울특별시 송파구 송파대로20길,286
17801,강동구청옆,127.1231874,37.5301156,공영,노상,서울특별시 강동구 성내동 537-16번지,서울특별시 강동구 성내로5길(성내동),11
17802,강동구청옆 주차장,127.1231874,37.5301156,공영,노상,서울특별시 강동구 성내1동 540,서울특별시 강동구 성내로5길(성내동),11
17803,강동구청옆,127.1231874,37.5301156,공영,노상,서울특별시 강동구 성내동 537-16번지,서울특별시 강동구 성내로5길(성내동),11
17804,천호2동,127.1229663,37.5402033,공영,노외,서울특별시 강동구 천호동 457-58번지,서울특별시 강동구 천호대로151길25(천호동),13
17805,천호2동 주차장,127.1229663,37.5402033,공영,노외,서울특별시 강동구 천호동 457-7,서울특별시 강동구 천호대로151길25(천호동),13
17806,천호2동,127.1229663,37.5402033,공영,노외,서울특별시 강동구 천호동 457-58번지,서울특별시 강동구 천호대로151길25(천호동),13
17807,천호2동제2,127.1229042,37.540005,공영,노상,서울특별시 강동구 천호동 432-10번지,서울특별시 강동구 천호대로151길(천호동),7
17808,천호2동제2 주차장,127.1229042,37.540005,공영,노상,서울특별시 강동구 천호2동 458,서울특별시 강동구 천호대로151길(천호동),7
17809,천호2동제2,127.1229042,37.540005,공영,노상,서울특별시 강동구 천호동 432-10번지,서울특별시 강동구 천호대로151길(천호동),7
17831,천호유수지,127.1213544,37.5444649,공영,노외,서울특별시 강동구 천호동329번지,서울특별시 강동구 선사로70 (천호동),178
17832,천호유수지 주차장,127.1213544,37.5444649,공영,노외,서울특별시 강동구 천호2동 329,서울특별시 강동구 선사로70 (천호동),178
17833,천호유수지,127.1213544,37.5444649,공영,노외,서울특별시 강동구 천호동329번지,서울특별시 강동구 선사로70 (천호동),178
17867,가락동1 체비지 공영주차장,127.1185794,37.49596414,공영,노외,서울특별시 송파구 가락동 98-1,서울특별시 송파구 중대로9길,49
17868,가락동2 체비지 공영주차장,127.1185794,37.49596414,공영,노외,서울특별시 송파구 가락동 80-2,서울특별시 송파구 중대로9길,89
17869,가락1,127.1185794,37.49596414,공영,노외,서울특별시 송파구 가락동98-1,서울특별시 송파구 중대로9길,49
17870,가락2,127.1185794,37.49596414,공영,노외,서울특별시 송파구 가락동 80-2외1,서울특별시 송파구 중대로9길,89
17871,풍납1 공영주차장,127.1185285,37.53529118,공영,노외,서울특별시 송파구 풍납동 154,서울특별시 송파구 풍성로25나길,56
17873,방이고분 공영주차장,127.1181634,37.50757311,공영,노외,서울특별시 송파구 방이동 125,서울특별시 송파구 오금로219,61
17874,방이고분,127.1181634,37.50757311,공영,노외,서울특별시 송파구 방이동125,서울특별시 송파구 오금로219,61
17914,송파동 공영주차장,127.1137107,37.50687109,공영,노외,서울특별시 송파구 송파동 128,서울특별시 송파구 백제고분로44길 13-35,86
17920,송파동 체비지 공영주차장,127.11334,37.50702281,공영,노외,서울특별시 송파구 송파동 148-2,서울특별시 송파구 송파동백제고분로44길13-25,40
17921,송파동,127.11334,37.50702281,공영,노외,서울특별시 송파구 송파동128,서울특별시 송파구 백제고분로44길13-25,86
17923,송파동 체비지 공영주차장,127.1129304,37.5082186,공영,노외,서울특별시 송파구 송파동 148-2,서울특별시 송파구 송파동백제고분로44길13-25,40
17934,풍납1 공영주차장,127.111502,37.5354894,공영,노외,서울특별시 송파구 풍납동 154,서울특별시 송파구 풍성로25나길,56
17941,가락동2 체비지 공영주차장,127.1108428,37.4948172,공영,노외,서울특별시 송파구 가락동 80-2,서울특별시 송파구 중대로9길,89
17956,가락동1 체비지 공영주차장,127.1100595,37.4943996,공영,노외,서울특별시 송파구 가락동 98-1,서울특별시 송파구 중대로9길,49
17962,송파근린공원 공영주차장,127.1097327,37.5059306,공영,노외,서울특별시 송파구 송파동 113-2,서울특별시 송파구 백제고분로42길 5,325
17963,근린공원,127.1097327,37.5059306,공영,노외,서울특별시 송파구 송파동113-2,서울특별시 송파구 백제고분로42길5,325
17966,방이고분 공영주차장,127.1096898,37.5074701,공영,노외,서울특별시 송파구 방이동 125,서울특별시 송파구 오금로219,61
17881,비석거리 공영주차장,127.1169788,37.49639821,공영,노상,서울특별시 송파구 가락동 95-6,서울특별시 송파구 송파대로32길,33
17884,로데오길 공영주차장,127.1167524,37.4909748,공영,노상,서울특별시 송파구 문정동 3-2,서울특별시 송파구 동남로,56
17889,풍납2 공영주차장,127.1160856,37.53595674,공영,노외,서울특별시 송파구 풍납동 175,서울특별시 송파구 풍성로15길 23,81
17890,문정골길 공영주차장,127.1159908,37.4881138,공영,노상,서울특별시 송파구 39-1,서울특별시 송파구 동남로4길,77
17891,문정근린공원 공영주차장,127.1158632,37.4859638,공영,노외,서울특별시 송파구 문정동 38-3,서울특별시 송파구 송파대로20길,286
17972,위례성길 공영주차장,127.1092458,37.5154061,공영,노상,서울특별시 송파구 방이동 12,서울특별시 송파구 위례성대로,87
17978,비석거리 공영주차장,127.1083908,37.4961802,공영,노상,서울특별시 송파구 가락동 95-6,서울특별시 송파구 송파대로32길,33
17991,풍납2 공영주차장,127.1072208,37.5361304,공영,노외,서울특별시 송파구 풍납동 175,서울특별시 송파구 풍성로15길 23,81
18012,방이동 공영주차장,127.1049988,37.5137308,공영,노외,서울특별시 송파구 방이동 52-1,서울특별시 송파구 백제고분로,131
18017,송파동 공영주차장,127.1045728,37.5069994,공영,노외,서울특별시 송파구 송파동 128,서울특별시 송파구 백제고분로44길 13-35,86
18030,금란,127.1015904,37.59986869,공영,노외,서울특별시 중랑구 망우동 360-1,서울특별시 중랑구 망우로448,208
18033,교통공원길 공영주차장,127.1013533,37.5165196,공영,노상,서울특별시 송파구 신천동 10-2,서울특별시 송파구 올림픽로35다길,90
18036,교통공원길 공영주차장,127.101145,37.5150312,공영,노상,서울특별시 송파구 신천동 10-2,서울특별시 송파구 올림픽로35다길,90
18037,교통공원길,127.101145,37.5150312,공영,노상,서울특별시 송파구 신천동10-2외1,서울특별시 송파구 올림픽로35다길,90
18038,송파근린공원 공영주차장,127.1009505,37.5059125,공영,노외,서울특별시 송파구 송파동 113-2,서울특별시 송파구 백제고분로42길 5,325
18041,아차산 공영주차장,127.1003753,37.55175664,공영,노외,서울특별시 광진구 광장동 369,서울특별시 광진구 영화사로 145,39
18042,면일초교,127.099374,37.5919815,공영,노외,서울특별시 중랑구 망우동 440,서울특별시 중랑구 용마산길100길13,80
18049,동부갯,127.0987825,37.60018462,공영,노상,서울특별시 중랑구 망우동 487-17,서울특별시 중랑구 용마산로 117길,35
18057,서울놀이마당 공영주차장,127.0980479,37.50980799,공영,노외,서울특별시 송파구 잠실동 40,서울특별시 송파구 삼학사로136,17
18058,서울놀이마당,127.0980479,37.50980799,공영,노외,서울특별시 송파구 잠실동47,서울특별시 송파구 삼학사로136,17
18059,우림시장,127.0980359,37.59739938,공영,노상,서울특별시 중랑구망우동 464-3,서울특별시 중랑구 망우로62길,53
18066,맛솜씨,127.0965243,37.59834846,공영,노상,서울특별시 중랑구 망우동 470,서울특별시 중랑구 용마산로 115길,70
18067,늘봄,127.0964001,37.58981798,공영,노외,서울특별시 중랑구 면목동 22-12,서울특별시 중랑구 겸재로64길9,72
18069,탄천 공영주차장,127.0958964,37.49722091,공영,노외,서울특별시 송파구 잠실동 1082-1,서울특별시 송파구 탄천동로,859
18070,삼전동 공영주차장,127.0958732,37.5002447,공영,노외,서울특별시 송파구 삼전동 175-8,서울특별시 송파구 삼학로9길,198
18072,서울놀이마당 공영주차장,127.095637,37.5090362,공영,노외,서울특별시 송파구 잠실동 40,서울특별시 송파구 삼학사로136,17
18073,신성시장길,127.0955701,37.55703687,공영,노상,서울특별시 광진구 중곡4동 453 일대,서울특별시 광진구 영화사로,38
18074,신성시장길 노상 공영주차장,127.0955701,37.55703687,공영,노상,서울특별시 광진구 중곡4동 453 일대,서울특별시 광진구 영화사로,38
18084,석촌고분 공영주차장,127.0939846,37.5018267,공영,노외,서울특별시 송파구 석촌동 248,서울특별시 송파구 가락동7길,62
18086,동서울길 공영,127.0932696,37.5382619,공영,노상,서울특별시 광진구 구의3동 609-1 일대,서울특별시 광진구 구의강변로,67
18087,동서울호텔길 노상 공영주차장,127.0932696,37.5382619,공영,노상,서울특별시 광진구 구의3동 609-1 일대,서울특별시 광진구 구의강변로,67
18091,봉수대,127.0926216,37.60707678,공영,노외,서울특별시 중랑구 신내동 산123,서울특별시 중랑구 봉화산로 45길,31
18094,매화,127.0920217,37.59442374,공영,노상,서울특별시 중랑구 상봉동 85,서울특별시 중랑구 봉우재로 49길9,28
18096,동원시장,127.0919438,37.59001615,공영,노외,서울특별시 중랑구 면목동 74-33,서울특별시 중랑구 상봉로11길,26
18097,은행나무,127.0915778,37.58705758,공영,노외,서울특별시 중랑구 면목동 107-5,서울특별시 중랑구 겸재로54가길4,97
18099,구의3동 공영주차장,127.0913608,37.53915358,공영,노외,서울특별시 광진구 구의동 219-15,서울특별시 광진구 광나루로52길 83,160
18100,구의3동 공영주차장,127.0913608,37.53915358,공영,노외,서울특별시 광진구 구의동 219-15,서울특별시 광진구 광나루로52길 83,159
18122,용마폭포,127.0891204,37.57335354,공영,노외,서울특별시 중랑구 면목동 산-1,서울특별시 중랑구 용마산로250-12,72
18132,구의1동 공영주차장,127.0878657,37.53826965,공영,노외,서울특별시 광진구 구의동 243-78,서울특별시 광진구 자양로18길 78,172
18133,구의1동 공영주차장,127.0878657,37.53826965,공영,노외,서울특별시 광진구 구의동 243-78,서울특별시 광진구 자양로18길 78,172
18141,삼전동 공영주차장,127.0871049,37.5002236,공영,노외,서울특별시 송파구 삼전동 175-8,서울특별시 송파구 삼학로9길,198
18142,까치공원,127.0869679,37.58350755,공영,노외,서울특별시 중랑구 면목동 570,서울특별시 중랑구 사가정로49길56,90
18149,동막골(덕릉고개 초입),127.0863956,37.6752737,공영,노외,서울특별시 노원구 상계동31,서울특별시 노원구 덕릉로,39
18150,동막골(덕릉고개 초입),127.0863956,37.6752737,공영,노외,서울특별시 노원구 상계동31,서울특별시 노원구 덕릉로,39
18165,중곡3동 마을공원 공영주차장,127.0846836,37.56991861,공영,노외,서울특별시 광진구 중곡동 195-1,서울특별시 광진구 용마산로33길25,163
18166,중곡3동 마을공원 공영주차장,127.0846836,37.56991861,공영,노외,서울특별시 광진구 중곡동 195-1,서울특별시 광진구 용마산로33길25,162
18167,상봉2동,127.0843248,37.59304917,공영,노외,서울특별시 중랑구 상봉동 110-38,서울특별시 중랑구 면목로85길38,83
18168,방이동 공영주차장,127.0842646,37.50338184,공영,노외,서울특별시 송파구 방이동 52-1,서울특별시 송파구 백제고분로,131
18183,중곡초교,127.0826786,37.57476018,공영,노외,서울특별시 중랑구 면목동 380,서울특별시 중랑구 면목로27길,140
18188,중화1동,127.0816587,37.60274931,공영,노외,서울특별시 중랑구 중화동 29-2,서울특별시 중랑구 동일로136나길14,130
18189,자양전통시장 공영주차장,127.0815925,37.53379798,공영,노외,서울특별시 광진구 자양동 631-18,서울특별시 광진구 자양로13길 59,24
18190,중곡시장주차장,127.0815255,37.56370036,공영,노외,서울특별시 광진구 중곡동 221-15,서울특별시 광진구 긴고랑로11길,19
18194,중곡동복개천,127.0813635,37.56464472,공영,노상,서울특별시 광진구 중곡2동 150-196,서울특별시 광진구 긴고랑로,79
18195,중곡동복개천 노상 공영주차장,127.0813635,37.56464472,공영,노상,서울특별시 광진구 중곡2동 150-196,서울특별시 광진구 긴고랑로,80
18197,면목2동,127.0808952,37.58793394,공영,노외,서울특별시 중랑구 면목동 146-1,서울특별시 중랑구 겸재로23길27,199
18200,봉상시길 공영주차장,127.0803089,37.51007006,공영,노상,서울특별시 송파구 잠실동 177-8,서울특별시 송파구 올림픽로8길,54
18202,능동공영주차장,127.0802429,37.55404255,공영,노외,서울특별시 광진구 능동 205,서울특별시 광진구 천호대로112길 56,77
18203,능동 공영주차장,127.0802429,37.55404255,공영,노외,서울특별시 광진구 능동 205,서울특별시 광진구 천호대로112길 56,77
18206,면목5동,127.0801383,37.58319163,공영,노외,서울특별시 중랑구 면목동 162-22,서울특별시 중랑구 동일로 594,67
18211,불암산(상계제일중학교 앞),127.0793349,37.6618939,공영,노외,서울특별시 노원구 중계동산26,서울특별시 노원구 덕릉로94길,61
18212,불암산(상계제일중학교 앞),127.0793349,37.6618939,공영,노외,서울특별시 노원구 중계동산26,서울특별시 노원구 덕릉로94길,61
18213,주막거리,127.0786503,37.59359008,공영,노상,서울특별시 중랑구 상봉동 127,서울특별시 중랑구 망우로 36길,15
18219,묵중안,127.077925,37.6017139,공영,노상,서울특별시 중랑구 중화동 306,서울특별시 중랑구 봉화산로 31,59
18222,나들목,127.0779004,37.599793,공영,노상,서울특별시 중랑구 중화동 312-40,서울특별시 중랑구 중랑역로 71,119
18223,봉상시길 공영주차장,127.077828,37.5108532,공영,노상,서울특별시 송파구 잠실동 177-8,서울특별시 송파구 올림픽로8길,54
18224,신한증권,127.0778023,37.6513157,공영,노상,서울특별시 노원구 중계본동366-14,서울특별시 노원구 중계로18길,31
18225,신한증권,127.0778023,37.6513157,공영,노상,서울특별시 노원구 중계본동366-14,서울특별시 노원구 중계로18길,31
18227,유경백화점,127.0775454,37.650302,공영,노상,서울특별시 노원구 중계본동364-16,서울특별시 노원구 중계로17길,36
18228,유경백화점,127.0775454,37.650302,공영,노상,서울특별시 노원구 중계본동364-16,서울특별시 노원구 중계로17길,36
18229,자양유수지,127.0775284,37.52938581,공영,노외,서울특별시 광진구 자양동 594,서울특별시 광진구 뚝섬로52길 74,289
18230,자양유수지,127.0775284,37.52938581,공영,노외,서울특별시 광진구 자양동 594,서울특별시 광진구 뚝섬로52길 74,289
18231,북부지원주변,127.076792,37.619616,공영,노상,서울특별시 노원구 공릉1동622,서울특별시 노원구 동일로174길 27,17
18232,(구)북부지법,127.076792,37.619616,공영,노외,서울특별시 노원구 공릉1동622,서울특별시 노원구 동일로174길,29
18233,북부지원주변,127.076792,37.619616,공영,노상,서울특별시 노원구 공릉1동622,서울특별시 노원구 동일로174길 27,17
18234,(구)북부지법,127.076792,37.619616,공영,노외,서울특별시 노원구 공릉1동622,서울특별시 노원구 동일로174길,29
18237,주공5단지,127.0764455,37.6516166,공영,노상,서울특별시 노원구 중계1동359-16,서울특별시 노원구 중계로20길,31
18238,주공5단지,127.0764455,37.6516166,공영,노상,서울특별시 노원구 중계1동359-16,서울특별시 노원구 중계로20길,31
18240,아시아공원 공영주차장,127.0760964,37.5095827,공영,노외,서울특별시 송파구 잠실동 84,서울특별시 송파구 올림픽로44,115
18241,아시아,127.0760964,37.5095827,공영,노외,서울특별시 송파구 잠실동84,서울특별시 송파구 올림픽로44,115
18242,중랑초교,127.0757834,37.5891843,공영,노외,서울특별시 중랑구 면목동 192-1,서울특별시 중랑구 동일로10길 26,82
18243,가압장,127.075677,37.6662348,공영,노상,서울특별시 노원구 상계4동117-6,서울특별시 노원구 수락산로2길,25
18244,가압장,127.075677,37.6662348,공영,노상,서울특별시 노원구 상계4동117-6,서울특별시 노원구 수락산로2길,25
18248,송림식당길,127.075126,37.53444378,공영,노상,서울특별시 광진구 자양3동 712 일대,서울특별시 광진구 뚝섬로41길,102
18249,송림식당길 노상 공영주차장,127.075126,37.53444378,공영,노상,서울특별시 광진구 자양3동 712 일대,서울특별시 광진구 뚝섬로41길,102
18278,광진광장 공영,127.0732156,37.54769328,공영,노외,서울특별시 광진구 군자동 374,서울특별시 광진구 광나루로 389(군자동),30
18291,화양동 공영,127.0711809,37.54529787,공영,노외,서울특별시 광진구 화양동 63-2,서울특별시 광진구 군자로 22,44
18292,화양동 공영,127.0711809,37.54529787,공영,노외,서울특별시 광진구 화양동 63-2,서울특별시 광진구 군자로 22,44
18309,휘경유수지,127.0696,37.58811,공영,노외,서울특별시 동대문구 휘경동 348,서울특별시 동대문구 한천로326,55
18315,견인보관소노외,127.0691,37.58854,공영,노외,서울특별시 동대문구 휘경동 348,서울특별시 동대문구 한천로326,40
18324,자양4동 공영,127.0683512,37.53950431,공영,노외,서울특별시 광진구 자양동 5-5,서울특별시 광진구 아차산로32길,86
18325,신일피혁주변,127.0683,37.5666,공영,노상,서울특별시 동대문구 장안동 435~437,서울특별시 동대문구 장한로12길18,17
18327,자양4동 공영,127.0681875,37.53867909,공영,노외,서울특별시 광진구 자양동 5-5,서울특별시 광진구 (도로명주소 없음),86
18335,등나무근린공원(2001아울렛 앞),127.0676909,37.6403161,공영,노외,서울특별시 노원구 중계3동508-1,서울특별시 노원구 동일로204가길,151
18336,등나무근린공원(2001아울렛 앞),127.0676909,37.6403161,공영,노외,서울특별시 노원구 중계3동508-1,서울특별시 노원구 동일로204가길,151
18339,상계2동,127.0675467,37.6567703,공영,노외,서울특별시 노원구 상계2동373-13외1필지,서울특별시 노원구 상계로10길 14,108
18340,상계2동,127.0675467,37.6567703,공영,노외,서울특별시 노원구 상계2동373-13외1필지,서울특별시 노원구 상계로10길 14,108
18343,아시아공원 공영주차장,127.0672637,37.5101131,공영,노외,서울특별시 송파구 잠실동 84,서울특별시 송파구 올림픽로44,115
18345,동대문소방서,127.0671,37.56381,공영,노상,서울특별시 동대문구 장안동 434,서울특별시 동대문구 장한로34,9
18258,한신동성,127.0744426,37.6396737,공영,노상,서울특별시 노원구 하계1동256-7,서울특별시 노원구 노원로14길,15
18259,한신동성,127.0744426,37.6396737,공영,노상,서울특별시 노원구 하계1동256-7,서울특별시 노원구 노원로14길,15
18264,광진광장공영,127.074062,37.54766752,공영,노외,서울특별시 광진구 군자동 374,서울특별시 광진구 (도로명주소 없음),30
18265,청구건영,127.0739725,37.649959,공영,노상,"""서울특별시 노원구 중계1동360-2,15""",서울특별시 노원구 중계로19길,42
18266,청구건영,127.0739725,37.649959,공영,노상,"""서울특별시 노원구 중계1동360-2,15""",서울특별시 노원구 중계로19길,42
18273,중계4동(삼창스포츠센터 뒤),127.0735611,37.6586261,공영,노외,서울특별시 노원구 중계4동157-71,서울특별시 노원구 한글비석로19길,42
18274,중계4동(삼창스포츠센터 뒤),127.0735611,37.6586261,공영,노외,서울특별시 노원구 중계4동157-71,서울특별시 노원구 한글비석로19길,42
18275,하계동 가재울,127.0733206,37.6373174,공영,노외,서울특별시 노원구 하계1동252-6,서울특별시 노원구 한글비석로98,91
18276,하계동 가재울,127.0733206,37.6373174,공영,노외,서울특별시 노원구 하계1동252-6,서울특별시 노원구 한글비석로98,91
18358,장안보성연립,127.0664,37.56574,공영,노상,서울특별시 동대문구 장안동 426-1,서울특별시 동대문구 천호대로79길92,12
18365,건영백화점,127.0651903,37.6395423,공영,노외,서울특별시 노원구 중계2동507,서울특별시 노원구 동일로203가길,137
18366,건영백화점,127.0651903,37.6395423,공영,노외,서울특별시 노원구 중계2동507,서울특별시 노원구 동일로203가길,137
18367,석계공영,127.0651876,37.6155862,공영,노외,"""서울특별시 노원구 월계동60-1,65-1""",서울특별시 노원구 화랑로341.화랑로45길,29
18368,석계공영,127.0651876,37.6155862,공영,노외,"""서울특별시 노원구 월계동60-1,65-1""",서울특별시 노원구 화랑로341.화랑로45길,29
18370,이경시장옆,127.0648,37.59523,공영,노상,서울특별시 동대문구 이문동 85-22,서울특별시 동대문구 외대역동로81,27
18373,주공6단지,127.0645944,37.6541107,공영,노상,서울특별시 노원구 상계7동720,서울특별시 노원구 동일로218길,41
18374,주공6단지,127.0645944,37.6541107,공영,노상,서울특별시 노원구 상계7동720,서울특별시 노원구 동일로218길,41
18394,주공4-6단지,127.0629849,37.6527467,공영,노상,서울특별시 노원구 상계7동720-4,서울특별시 노원구 동일로 1350~1384옆,24
18395,주공4-6단지,127.0629849,37.6527467,공영,노상,서울특별시 노원구 상계7동720-4,서울특별시 노원구 동일로 1350~1384옆,24
18397,외대주차빌딩,127.0627,37.59515,공영,노외,서울특별시 동대문구 이문동 306-14,서울특별시 동대문구 휘경로28,84
18422,회기역 주변,127.0612,37.59026,공영,노상,서울특별시 동대문구 휘경동 255-320,서울특별시 동대문구 망우로21길서울특별시 동대문구 회기로185,90
18433,탄천 공영주차장,127.0604727,37.5124628,공영,노외,서울특별시 송파구 잠실동 1082-1,서울특별시 송파구 탄천동로,859
18435,벤처빌딩 공영주차장,127.060119,37.610909,공영,노외,서울특별시 성북구 석관동 212,서울특별시 성북구 화랑로 212,56
18436,벤처빌딩 공영주차장,127.060119,37.610909,공영,노외,서울특별시 성북구 석관동 212,서울특별시 성북구 화랑로 212,56
18437,답십리부품상가,127.0601,37.56562,공영,노상,서울특별시 동대문구 답십리동 959,서울특별시 동대문구 황물로17길,75
18438,주공7단지,127.0599957,37.658447,공영,노상,서울특별시 노원구 상계10동692-2,서울특별시 노원구 동일로220길,17
18439,주공7단지,127.0599957,37.658447,공영,노상,서울특별시 노원구 상계10동692-2,서울특별시 노원구 동일로220길,17
18441,청계산 청룡,127.059622,37.44636,공영주차장,노외,서울특별시 서초구 신원동244-3,서울특별시 서초구 청계산로11길 8-14,40
18453,마들스타디움,127.0585608,37.6442728,공영,노외,서울특별시 노원구 상계6동770-2,서울특별시 노원구 덕릉로450,167
18454,마들스타디움,127.0585608,37.6442728,공영,노외,서울특별시 노원구 상계6동770-2,서울특별시 노원구 덕릉로450,167
18465,주공3단지,127.0579964,37.6531164,공영,노상,서울특별시 노원구 상계6동735,서울특별시 노원구 동일로217길,44
18466,주공3단지,127.0579964,37.6531164,공영,노상,서울특별시 노원구 상계6동735,서울특별시 노원구 동일로217길,44
18467,주공12단지,127.0579317,37.6659979,공영,노상,서울특별시 노원구 상계9동649,서울특별시 노원구 한글비석로530옆,22
18468,주공12단지,127.0579317,37.6659979,공영,노상,서울특별시 노원구 상계9동649,서울특별시 노원구 한글비석로530옆,22
18471,충현 공영주차장,127.05762,37.553094,공영,노외,서울특별시 중구 다산동 432-462,서울특별시 중구 동호로11나길 47,110
18472,충현어린이공원 공영주차장,127.05762,37.553094,공영,노외,서울특별시 중구 다산동 432-462,서울특별시 중구 동호로11나길 47,25
18486,구청사주변,127.0566659,37.6541531,공영,노상,서울특별시 노원구 상계6동701-1,서울특별시 노원구 노해로437,87
18487,구청부설주차장,127.0566659,37.6541531,공영,노외,서울특별시 노원구 상계동701-1,서울특별시 노원구 노해로437,216
18488,구청사주변,127.0566659,37.6541531,공영,노상,서울특별시 노원구 상계6동701-1,서울특별시 노원구 노해로437,87
